Timestamp,accel radians per second per second,predicted accel radians per second per second,velocity radians per second,applied_voltage volts,residual radians per second per second,raw velocity radians per second
4.859000,0.424161,6.035024,45.056380,12.270000,-5.610863,45.207486
4.868000,0.122872,5.524345,45.082591,12.270000,-5.401472,44.879895
4.877000,-0.184797,4.498833,45.102867,12.262000,-4.683630,45.207486
4.886000,0.149032,4.768152,45.105224,12.266000,-4.619120,44.879895
4.894000,-0.188521,4.281922,45.130180,12.266000,-4.470442,45.207486
4.902000,-0.823641,4.478821,45.120074,12.266000,-5.302462,45.207486
4.909000,-0.362353,4.558263,45.115996,12.266000,-4.920616,45.207486
4.917000,0.044083,4.219248,45.117217,12.262000,-4.175166,45.207486
4.926000,0.392816,3.623863,45.127551,12.257000,-3.231047,45.207486
4.933000,0.401177,4.594744,45.114124,12.266000,-4.193567,45.207486
4.940000,0.282953,4.984711,45.094109,12.266000,-4.701758,45.207486
4.948000,0.610223,4.810744,45.103038,12.266000,-4.200521,44.879895
4.955000,-0.267807,4.526510,45.101447,12.262000,-4.794317,44.879895
4.962000,-0.547362,4.228091,45.116763,12.262000,-4.775453,45.207486
4.969000,-1.346500,4.893576,45.098786,12.266000,-6.240075,44.879895
4.976000,-1.524865,5.652701,45.096228,12.275000,-7.177565,44.879895
4.983000,-1.630684,5.360068,45.091023,12.270000,-6.990753,45.207486
4.990000,-1.667762,5.480041,45.084865,12.270000,-7.147803,45.207486
4.997000,-1.103651,5.986296,45.058881,12.270000,-7.089946,45.207486
5.006000,-0.521742,6.028142,45.040554,12.266000,-6.549884,45.207486
5.013000,0.053097,6.124172,45.035625,12.266000,-6.071075,45.207486
5.020000,0.629733,6.010991,45.041434,12.266000,-5.381258,45.207486
5.027000,0.517498,6.550238,45.029936,12.270000,-6.032740,44.879895
5.034000,0.293450,6.441910,45.019317,12.266000,-6.148460,44.879895
5.042000,0.304055,5.813721,45.051559,12.266000,-5.509666,44.879895
5.050000,0.109111,5.408623,45.035947,12.257000,-5.299512,44.879895
5.057000,-0.636460,6.403258,45.037480,12.270000,-7.039718,44.879895
5.064000,-0.266234,6.514225,45.031785,12.270000,-6.780459,44.879895
5.072000,0.167275,6.472306,45.033936,12.270000,-6.305030,45.207486
5.081000,0.662134,5.942209,45.044964,12.266000,-5.280075,45.207486
5.089000,1.530092,5.643475,45.044117,12.262000,-4.113383,45.207486
5.097000,2.003853,5.264216,45.079763,12.266000,-3.260363,45.207486
5.104000,2.870015,5.156907,45.101450,12.270000,-2.286892,45.207486
5.116000,3.129910,4.666959,45.126597,12.270000,-1.537049,45.207486
5.123000,2.791848,3.400532,45.159238,12.262000,-0.608684,44.879895
5.134000,2.371677,2.701947,45.195094,12.262000,-0.330269,45.207486
5.141000,1.333821,1.627908,45.229995,12.257000,-0.294087,44.879895
5.151000,0.171815,2.298667,45.248152,12.270000,-2.126851,45.207486
5.160000,-0.176247,2.695066,45.227806,12.270000,-2.871312,45.207486
5.168000,-0.152865,2.652494,45.229991,12.270000,-2.805358,45.207486
5.175000,-0.089064,1.975286,45.232390,12.262000,-2.064351,45.535076
5.182000,-0.002827,1.918841,45.235287,12.262000,-1.921668,45.207486
5.189000,0.098104,2.145842,45.239816,12.266000,-2.047739,45.535076
5.196000,0.904062,2.662363,45.229485,12.270000,-1.758301,45.535076
5.203000,0.931354,1.701881,45.246423,12.262000,-0.770527,45.207486
5.210000,0.317514,1.939207,45.234242,12.262000,-1.621693,45.207486
5.217000,0.284576,2.467995,45.239461,12.270000,-2.183419,44.879895
5.224000,-0.093552,3.369748,45.193178,12.270000,-3.463300,44.879895
5.231000,-0.316336,3.407976,45.191216,12.270000,-3.724312,45.207486
5.238000,-0.929808,2.785560,45.206982,12.266000,-3.715367,45.207486
5.246000,-1.494893,2.990042,45.212666,12.270000,-4.484935,45.207486
5.255000,-0.880570,2.717954,45.210452,12.266000,-3.598525,45.207486
5.263000,-1.390734,2.652098,45.213832,12.266000,-4.042833,45.207486
5.273000,-1.357980,2.642228,45.230518,12.270000,-4.000208,45.535076
5.280000,-1.114922,2.226692,45.251846,12.270000,-3.341613,45.207486
5.288000,-1.407417,2.331042,45.246490,12.270000,-3.738459,45.207486
5.295000,-1.000335,2.544592,45.219350,12.266000,-3.544927,45.207486
5.303000,-1.272941,3.467532,45.171979,12.266000,-4.740473,45.535076
5.310000,-1.617948,4.440313,45.122050,12.266000,-6.058260,45.207486
5.317000,-1.942178,4.926202,45.113291,12.270000,-6.868381,44.879895
5.326000,-1.749414,6.052408,45.075712,12.275000,-7.801822,44.879895
5.335000,-1.512755,5.686577,45.041905,12.262000,-7.199332,45.207486
5.343000,-1.294382,6.548949,45.013823,12.266000,-7.843330,44.879895
5.351000,-1.510701,6.681218,45.007034,12.266000,-8.191919,44.879895
5.359000,-0.568485,6.598782,45.011265,12.266000,-7.167267,44.879895
5.368000,0.414691,7.820329,44.984972,12.275000,-7.405638,44.879895
5.376000,1.313670,7.960896,44.977758,12.275000,-6.647226,45.207486
5.385000,1.725324,5.979920,45.006624,12.257000,-4.254596,45.207486
5.396000,2.550558,4.600230,45.077438,12.257000,-2.049671,45.207486
5.403000,2.645341,3.650256,45.126196,12.257000,-1.004915,44.879895
5.411000,2.351771,4.151354,45.153061,12.270000,-1.799583,45.207486
5.418000,2.040580,3.470430,45.171830,12.266000,-1.429850,45.207486
5.425000,1.592062,2.011286,45.230543,12.262000,-0.419224,45.207486
5.432000,1.406924,1.895848,45.236468,12.262000,-0.488924,44.879895
5.440000,0.514927,1.519403,45.255789,12.262000,-1.004476,45.207486
5.448000,-0.362939,2.111599,45.257753,12.270000,-2.474537,45.535076
5.455000,-0.663283,2.160819,45.222868,12.262000,-2.824103,45.535076
5.462000,-1.758099,1.280258,45.268063,12.262000,-3.038357,45.207486
5.470000,-2.870304,0.881920,45.288508,12.262000,-3.752224,45.207486
5.478000,-3.705702,1.492012,45.273374,12.266000,-5.197714,45.207486
5.486000,-4.108078,3.375990,45.176678,12.266000,-7.484068,45.207486
5.494000,-3.716825,4.904267,45.098237,12.266000,-8.621092,45.207486
5.503000,-3.159564,6.008108,45.025402,12.262000,-9.167672,44.879895
5.512000,-2.383731,7.527788,44.963583,12.266000,-9.911520,45.207486
5.520000,-0.683630,9.859263,44.843918,12.266000,-10.542893,44.879895
5.528000,-0.930432,10.096074,44.847943,12.270000,-11.026506,44.879895
5.538000,-2.125812,8.575086,44.926009,12.270000,-10.700899,45.207486
5.546000,-2.971483,7.790587,44.966274,12.270000,-10.762069,44.224714
5.549000,-2.039941,8.523428,44.928661,12.270000,-10.563369,44.224714
5.553000,-1.488719,9.002259,44.904084,12.270000,-10.490977,44.552305
5.561000,-0.211463,9.419778,44.850295,12.262000,-9.631242,45.207486
5.569000,0.598159,9.738228,44.866310,12.270000,-9.140070,45.207486
5.576000,1.710012,9.547451,44.876102,12.270000,-7.837439,45.207486
5.584000,1.932398,8.962003,44.906150,12.270000,-7.029605,45.207486
5.595000,2.750986,5.609994,45.025611,12.257000,-2.859008,45.862666
5.603000,2.519780,4.111770,45.102509,12.257000,-1.591990,44.879895
5.618000,1.933469,4.399972,45.124121,12.266000,-2.466503,44.224714
5.629000,3.094489,4.299916,45.113077,12.262000,-1.205426,44.224714
5.639000,3.214063,5.158315,45.069019,12.262000,-1.944252,45.207486
5.647000,3.731293,6.585678,45.011938,12.266000,-2.854385,45.207486
5.657000,4.052650,6.955659,45.009128,12.270000,-2.903009,45.862666
5.665000,4.726327,6.595914,45.047817,12.275000,-1.869586,45.207486
5.673000,5.295375,5.596029,45.099137,12.275000,-0.300654,45.535076
5.682000,3.310434,2.828335,45.241191,12.275000,0.482099,45.207486
5.692000,1.418580,0.136049,45.359150,12.270000,1.282531,44.552305
5.700000,1.812005,-2.380734,45.488326,12.270000,4.192740,44.552305
5.709000,1.523740,-3.084588,45.544677,12.275000,4.608329,45.207486
5.718000,0.525486,-1.929735,45.485403,12.275000,2.455221,45.862666
5.729000,-1.264822,-1.065560,45.404644,12.266000,-0.199262,45.862666
5.737000,-1.472900,-1.325702,45.381592,12.257000,-0.147198,46.190257
5.746000,0.168670,0.938966,45.301760,12.266000,-0.770296,45.862666
5.753000,-0.648320,-0.770624,45.389506,12.266000,0.122304,45.862666
5.761000,-1.995246,-0.893433,45.411989,12.270000,-1.101813,45.862666
5.769000,-1.785486,-1.161274,45.409557,12.266000,-0.624212,44.224714
5.777000,-2.057422,-0.392357,45.386271,12.270000,-1.665065,44.224714
5.784000,-3.604873,1.093530,45.310007,12.270000,-4.698403,44.879895
5.793000,-4.461911,4.391325,45.140744,12.270000,-8.853237,45.207486
5.800000,-5.745910,5.673900,45.074915,12.270000,-11.419810,45.535076
5.809000,-5.914030,5.725520,45.072266,12.270000,-11.639550,45.207486
5.817000,-5.219038,6.157605,45.033909,12.266000,-11.376643,45.207486
5.825000,-3.267288,7.142969,45.019739,12.275000,-10.410257,46.190257
5.834000,-1.705540,7.270212,45.013208,12.275000,-8.975753,44.552305
5.843000,-0.024710,6.776036,45.038572,12.275000,-6.800746,44.552305
5.860000,2.311494,4.712372,45.071682,12.257000,-2.400879,44.879895
5.868000,1.521944,5.388226,45.036994,12.257000,-3.866282,44.879895
5.877000,-0.399490,6.111766,45.020082,12.262000,-6.511255,44.879895
5.886000,-0.955001,6.814804,45.000178,12.266000,-7.769806,45.862666
5.895000,-1.106703,6.580173,44.996041,12.262000,-7.686876,44.879895
5.903000,-0.907050,6.183170,45.016417,12.262000,-7.090220,44.224714
5.910000,-0.429455,6.759361,45.003023,12.266000,-7.188816,44.879895
5.918000,1.142410,7.441714,44.968001,12.266000,-6.299305,45.207486
5.926000,2.419034,4.928184,45.097010,12.266000,-2.509150,45.207486
5.937000,1.315399,4.477633,45.120135,12.266000,-3.162234,45.207486
5.944000,-0.149413,4.300269,45.129238,12.266000,-4.449681,45.862666
5.952000,-0.116988,4.753593,45.105971,12.266000,-4.870581,45.207486
5.960000,-0.681638,5.218272,45.098301,12.270000,-5.899910,44.552305
5.970000,-1.290050,5.339729,45.075887,12.266000,-6.629779,44.879895
5.978000,0.183868,3.722772,45.122474,12.257000,-3.538903,44.879895
5.986000,1.564933,5.045161,45.074826,12.262000,-3.480228,44.879895
5.993000,-0.083960,5.741893,45.039066,12.262000,-5.825853,45.207486
6.001000,-2.045952,5.691808,45.057816,12.266000,-7.737760,45.862666
6.008000,-3.296017,5.653483,45.075963,12.270000,-8.949500,44.879895
6.016000,-3.724499,5.770656,45.053769,12.266000,-9.495155,44.879895
6.024000,-4.629939,6.018423,45.041052,12.266000,-10.648362,44.552305
6.031000,-2.185036,7.440079,45.004489,12.275000,-9.625116,45.207486
6.039000,-1.084150,7.871805,44.962106,12.270000,-8.955955,44.879895
6.047000,-0.603032,10.072240,44.849167,12.270000,-10.675272,44.879895
6.054000,0.035975,11.244316,44.789009,12.270000,-11.208341,45.207486
6.062000,0.633507,11.910872,44.754797,12.270000,-11.277365,45.862666
6.069000,0.219067,11.286500,44.786844,12.270000,-11.067433,44.879895
6.077000,0.805065,10.132287,44.829905,12.266000,-9.327222,44.224714
6.085000,3.080527,8.315422,44.923157,12.266000,-5.234895,44.224714
6.095000,3.355043,6.858770,44.981741,12.262000,-3.503727,44.552305
6.102000,3.408282,5.903152,45.030789,12.262000,-2.494870,44.224714
6.116000,2.866282,5.040575,45.075062,12.262000,-2.174293,45.207486
6.125000,3.176365,3.673004,45.145253,12.262000,-0.496640,45.207486
6.135000,3.845068,4.154275,45.152911,12.270000,-0.309208,45.862666
6.145000,2.330437,2.682043,45.248699,12.275000,-0.351606,45.862666
6.154000,1.135418,-0.109237,45.339380,12.262000,1.244655,45.862666
6.165000,0.695411,-2.656860,45.449915,12.257000,3.352271,45.207486
6.173000,0.599026,-2.470546,45.476756,12.266000,3.069572,45.207486
6.180000,0.247796,-1.377154,45.436817,12.270000,1.624949,45.207486
6.188000,-1.668080,-0.450128,45.409461,12.275000,-1.217952,45.207486
6.196000,-3.289510,-0.689951,45.369186,12.262000,-2.599559,45.207486
6.206000,-4.447320,2.520331,45.220595,12.266000,-6.967651,45.207486
6.214000,-4.185373,4.051423,45.142010,12.266000,-8.236796,45.207486
6.222000,-2.375283,5.676665,45.042414,12.262000,-8.051948,45.862666
6.229000,-0.804692,5.693329,45.021334,12.257000,-6.498020,44.552305
6.237000,0.331904,6.269939,45.028143,12.266000,-5.938035,44.552305
6.245000,-1.679719,5.797988,45.052367,12.266000,-7.477707,44.879895
6.253000,-0.363023,6.000045,45.041996,12.266000,-6.363069,45.207486
6.264000,2.537383,5.276328,45.062961,12.262000,-2.738945,45.207486
6.274000,-33.027867,-83.089742,45.638709,0.001227,50.061875,45.207486
6.282000,-50.668305,-83.088806,45.372970,0.001232,32.420501,45.862666
6.292000,-60.668111,-83.087647,44.814597,0.001233,22.419536,44.879895
6.301000,-69.703292,-83.086458,44.183781,0.001233,13.383166,44.552305
6.309000,-73.897432,-83.085251,43.584814,0.001233,9.187819,43.569533
6.319000,-77.271001,-83.083851,42.846014,0.001233,5.812850,42.914352
6.330000,-81.535960,-83.082130,41.962524,0.001233,1.546170,42.914352
6.338000,-83.947723,-83.080648,41.222298,0.001233,-0.867075,40.621219
6.347000,-85.760524,-83.079067,40.410780,0.001233,-2.681456,40.621219
6.354000,-86.959542,-83.077895,39.788634,0.001233,-3.881647,39.310857
6.362000,-88.476358,-83.076525,39.085592,0.001233,-5.399833,38.983267
6.376000,-92.440599,-83.073873,37.744935,0.001233,-9.366726,37.672905
6.385000,-92.629830,-83.072219,36.875843,0.001233,-9.557610,36.690133
6.394000,-92.724509,-83.070485,35.985420,0.001233,-9.654025,36.362543
6.402000,-92.317497,-83.069037,35.226258,0.001232,-9.248460,35.379771
6.410000,-91.945394,-83.067425,34.435283,0.001233,-8.877968,34.069409
6.418000,-91.840507,-83.065963,33.684879,0.001233,-8.774544,33.414228
6.426000,-88.882160,-83.064601,32.985680,0.001233,-5.817559,33.414228
6.435000,-87.587510,-83.062953,32.119887,0.001233,-4.524557,32.431457
6.443000,-86.278101,-83.061628,31.439800,0.001233,-3.216473,31.448686
6.451000,-86.471176,-83.060201,30.727404,0.001233,-3.410975,30.465914
6.459000,-86.693464,-83.058905,30.062103,0.001233,-3.634559,29.483143
6.466000,-87.676403,-83.057822,29.506240,0.001233,-4.618581,29.483143
6.474000,-87.942029,-83.056479,28.817072,0.001233,-4.885550,28.827962
6.481000,-87.870985,-83.055405,28.266159,0.001233,-4.815580,28.172781
6.490000,-86.635995,-83.053862,27.473824,0.001233,-3.582133,27.517600
6.498000,-86.553389,-83.052414,26.747097,0.001234,-3.500975,26.534828
6.507000,-87.677992,-83.050918,25.963044,0.001233,-4.627074,26.534828
6.509000,-86.860661,-83.050655,25.828004,0.001233,-3.810006,26.534828
6.515000,-86.199362,-83.049686,25.330347,0.001233,-3.149676,25.552057
6.523000,-86.425654,-83.048354,24.646813,0.001233,-3.377301,24.569286
6.532000,-86.683130,-83.046713,23.804416,0.001233,-3.636418,23.586514
6.539000,-88.316890,-83.045443,23.152851,0.001233,-5.271447,22.603743
6.551000,-88.218393,-83.043373,22.069945,0.001233,-5.175020,21.948562
6.559000,-88.429042,-83.041989,21.359964,0.001233,-5.387053,20.965790
6.568000,-89.211490,-83.040417,20.573369,0.001233,-6.171073,20.965790
6.575000,-89.571771,-83.039212,19.954928,0.001233,-6.532559,20.310609
6.583000,-89.859678,-83.037747,19.202690,0.001233,-6.821931,19.000248
6.592000,-87.772885,-83.036145,18.380572,0.001233,-4.736740,18.345067
6.600000,-85.510764,-83.034820,17.700707,0.001233,-2.475943,17.689886
6.607000,-84.017832,-83.033713,17.112298,0.001233,-0.984119,17.034705
6.615000,-83.020165,-83.032379,16.447692,0.001233,0.012214,17.034705
6.623000,-81.582952,-83.031024,15.752022,0.001233,1.448072,15.724343
6.633000,-81.136508,-83.029348,14.891816,0.001233,1.892840,15.069162
6.642000,-80.271841,-83.027967,14.162638,0.001233,2.756125,14.086390
6.649000,-80.462751,-83.026829,13.579010,0.001233,2.564078,13.103619
6.658000,-78.031658,-83.025450,12.870831,0.001233,4.993792,12.448438
6.669000,-76.353126,-83.023893,12.072014,0.001233,6.670767,11.793257
6.676000,-76.448449,-83.022834,11.548376,0.001233,6.574385,11.793257
6.684000,-75.907419,-83.021658,10.945194,0.001233,7.114240,11.138076
6.692000,-74.029194,-83.020432,10.315935,0.001233,8.991239,10.482895
6.699000,-71.727329,-83.019319,9.744692,0.001233,11.291990,9.827714
6.706000,-69.751822,-83.018448,9.297364,0.001233,13.266626,9.827714
6.714000,-68.525901,-83.017397,8.758059,0.001233,14.491496,8.844943
6.721000,-67.651855,-83.016569,8.333137,0.001233,15.364714,8.189762
6.728000,-66.884418,-83.015660,7.882413,0.001234,16.131242,7.534581
6.736000,-66.572496,-83.014573,7.308391,0.001233,16.442077,7.534581
6.743000,-66.786112,-83.013601,6.809547,0.001233,16.227489,6.551809
6.750000,-66.937937,-83.012678,6.335930,0.001233,16.074741,5.896629
6.757000,-65.650924,-83.011786,5.878149,0.001233,17.360862,5.569038
6.766000,-64.167862,-83.010662,5.301421,0.001233,18.842800,5.569038
6.783000,-61.817873,-83.008629,4.237722,0.001233,21.190757,4.913857
6.790000,-60.862473,-83.007808,3.799876,0.001232,22.145335,3.931086
6.801000,-60.590903,-83.006562,3.197053,0.001233,22.415659,3.275905
6.810000,-61.384998,-83.005592,2.678894,0.001233,21.620595,2.293133
6.818000,-62.643863,-83.004655,2.197911,0.001233,20.360792,1.965543
6.826000,-62.893520,-83.003674,1.694152,0.001233,20.110154,1.965543
6.834000,-69.902080,-83.002626,1.156201,0.001233,13.100545,1.310362
6.841000,-73.773100,-83.001621,0.640627,0.001233,9.228522,0.655181
8.210000,731.503073,810.727404,0.838461,11.549000,-79.224331,2.948314
8.220000,699.478417,690.220383,7.820438,11.746000,9.258034,7.534581
8.228000,651.177672,601.340044,13.231731,11.956000,49.837628,13.431209
8.236000,598.248950,510.885220,18.262715,12.052000,87.363730,13.431209
8.244000,538.720701,423.575544,22.743960,12.052000,115.145157,20.638200
8.253000,474.504939,340.945879,27.179155,12.100000,133.559061,28.172781
8.263000,407.619635,264.230078,31.415984,12.174000,143.389557,33.086638
8.271000,357.881887,209.840361,34.260167,12.187000,148.041526,36.690133
8.279000,312.482306,163.663123,36.686882,12.201000,148.819182,39.310857
8.289000,261.577365,116.334111,39.237432,12.231000,145.243254,40.621219
8.297000,224.899922,82.637522,40.950759,12.227000,142.262400,40.621219
8.306000,188.359448,52.032127,42.574191,12.240000,136.327321,41.931581
8.313000,161.821224,37.345970,43.327971,12.240000,124.475254,42.914352
8.322000,130.729848,20.466881,44.210485,12.244000,110.262967,42.914352
8.330000,98.877517,18.979654,44.286818,12.244000,79.897863,43.897124
8.338000,72.707955,19.773296,44.282488,12.253000,52.934659,44.224714
8.347000,53.157089,17.622605,44.392874,12.253000,35.534484,44.224714
8.356000,38.916795,15.495383,44.538460,12.262000,23.421411,44.224714
8.364000,30.378667,13.530158,44.639327,12.262000,16.848510,44.552305
8.373000,24.586318,10.337709,44.803182,12.262000,14.248608,45.207486
8.382000,19.682378,7.494498,44.965292,12.266000,12.187880,44.224714
8.390000,14.802040,7.365246,44.988105,12.270000,7.436794,44.879895
8.400000,10.958102,6.085541,45.037608,12.266000,4.872562,45.207486
8.410000,8.580027,4.283908,45.093674,12.257000,4.296119,44.879895
8.421000,5.909983,4.116416,45.102270,12.257000,1.793567,45.207486
8.429000,5.465277,4.772284,45.105012,12.266000,0.692993,45.535076
8.441000,4.950286,3.669435,45.145437,12.262000,1.280851,45.207486
8.450000,3.995540,3.332132,45.178929,12.266000,0.663408,44.879895
8.458000,3.009506,3.490565,45.186977,12.270000,-0.481059,45.207486
8.466000,1.817628,3.244650,45.219823,12.275000,-1.427022,45.207486
8.474000,1.698961,2.138926,45.276575,12.275000,-0.439965,44.879895
8.481000,0.132614,2.225239,45.251921,12.270000,-2.092624,45.207486
8.491000,-0.703291,2.782991,45.243518,12.275000,-3.486282,45.207486
8.500000,-0.921455,2.696112,45.247977,12.275000,-3.617568,45.207486
8.509000,-1.749717,3.313662,45.216281,12.275000,-5.063379,45.207486
