Timestamp,/_Config/Curves/DISTANCE,/_Config/Lines/DISTANCE,/_Config/LineTest/DISTANCE,/_Status/activeOpMode,/_Status/activeOpModeStatus,/_Status/available,/_Status/batteryVoltage,/_Status/enabled,/_Status/errorMessage,/_Status/warningMessage,applied voltage,battery voltage,current amps,duty cycle,loop time ms,position ticks,RUNNING,timestamp seconds,velocity from position ticks,velocity radians per second,zero power behavior
71.55099987983704,48,48,48,"Measure Motor Kinematics","RUNNING",true,12.349,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",12.135,12.187,1.848,1,9.710459000000002,50435,true,24.398001660000002,2059.6348741084225,34.06940938199567,"null"
71.55799984931946,48,48,48,"Measure Motor Kinematics","RUNNING",true,12.349,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",12.187,12.214,1.465,1,7.750751,50454,true,24.405752411,2451.3753570460462,34.06940938199567,"null"
71.56500005722046,48,48,48,"Measure Motor Kinematics","RUNNING",true,12.349,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",12.214,12.214,1.465,1,7.203292,50473,true,24.412955703,2637.6828816602188,37.67290460509136,"null"
71.57299995422363,48,48,48,"Measure Motor Kinematics","RUNNING",true,12.349,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",12.218,12.218,1.235,1,7.191334,50492,true,24.420147037000003,2642.0689123881602,39.63844745405265,"null"
71.5809998512268,48,48,48,"Measure Motor Kinematics","RUNNING",true,12.349,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",12.218,12.244,1.049,1,7.400167,50511,true,24.427547204000003,2567.5096251206223,41.60399030301394,"null"
71.58800005912781,48,48,48,"Measure Motor Kinematics","RUNNING",true,12.349,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",12.244,12.253,0.889,1,8.120585000000002,50533,true,24.435667789,2709.1644259619225,41.60399030301394,"null"
71.59599995613098,48,48,48,"Measure Motor Kinematics","RUNNING",true,12.349,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",12.253,12.253,0.889,1,7.464334,50554,true,24.443132123,2813.3789297209905,42.259171252667706,"null"
71.60500001907349,48,48,48,"Measure Motor Kinematics","RUNNING",true,12.349,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",12.253,12.253,0.805,1,8.229959000000001,50577,true,24.451362082000003,2794.66762835635,43.241942677148344,"null"
71.61299991607666,48,48,48,"Measure Motor Kinematics","RUNNING",true,12.349,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",12.266,12.266,0.714,1,8.811251,50600,true,24.460173333,2610.29903699259,43.56953315197523,"null"
71.62199997901917,48,48,48,"Measure Motor Kinematics","RUNNING",true,12.349,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",12.27,12.27,0.641,1,8.043584000000001,50624,true,24.468216917000003,2983.7445596390858,44.224714101629,"null"
